451,\N,172,2,302,\N,2019-06-02 16:10:23,1,\N,2019-06-02 16:10:53,\N,true
452,\N,172,2,300,\N,2019-06-02 16:10:23,1,\N,2019-06-02 16:10:53,\N,true
453,\N,172,1,\N,86,2019-06-02 16:10:53,2,\N,2019-06-02 18:27:38,\N,false
454,\N,174,2,303,\N,2019-06-03 13:14:55,1,\N,2019-06-03 13:15:25,\N,true
455,\N,174,2,304,\N,2019-06-03 13:14:55,1,\N,2019-06-03 13:15:25,\N,true
456,\N,174,2,305,\N,2019-06-03 13:14:55,1,\N,2019-06-03 13:15:25,\N,true
457,\N,174,2,306,\N,2019-06-03 13:14:55,1,\N,2019-06-03 13:15:25,\N,true
458,\N,174,1,\N,87,2019-06-03 13:15:25,2,\N,2019-06-03 15:32:10,\N,false
459,\N,176,2,307,\N,2019-06-03 14:21:08,1,\N,2019-06-03 14:21:38,\N,true
460,\N,176,2,308,\N,2019-06-03 14:21:08,1,\N,2019-06-03 14:21:38,\N,true
461,\N,176,2,309,\N,2019-06-03 14:21:08,1,\N,2019-06-03 14:21:38,\N,true
462,\N,176,2,310,\N,2019-06-03 14:21:08,1,\N,2019-06-03 14:21:38,\N,true
463,\N,176,1,\N,88,2019-06-03 14:21:38,2,\N,2019-06-03 16:38:23,\N,false
